1112,FORM-2025,2025-12-15,3.55,Medium,2023-05-02,3.19,63.60,f
1114,FORM-2022,2022-12-15,2.72,Medium,,2.62,47.53,f
1114,FORM-2023,2023-12-15,2.96,Medium,,2.94,55.20,f
1114,FORM-2024,2024-12-15,2.42,Low,,2.80,54.87,f
1114,FORM-2025,2025-12-15,2.53,Medium,,2.69,47.11,f
1115,FORM-2022,2022-12-15,4.30,High,2026-01-08,4.63,83.85,f
1115,FORM-2023,2023-12-15,3.50,Medium,2026-01-08,3.73,75.79,f
1115,FORM-2024,2024-12-15,3.90,Medium,2026-01-08,4.07,80.07,f
1115,FORM-2025,2025-12-15,2.60,Medium,2026-01-08,2.97,49.98,f
1116,FORM-2022,2022-12-15,3.97,Medium,2022-03-01,3.96,85.71,f
1116,FORM-2023,2023-12-15,3.64,Medium,2022-03-01,3.35,81.60,f
1116,FORM-2024,2024-12-15,4.20,High,2022-03-01,4.59,83.73,f
1116,FORM-2025,2025-12-15,4.02,High,2022-03-01,4.25,74.28,f
1117,FORM-2024,2024-12-15,1.73,Low,,1.52,30.77,f
1117,FORM-2025,2025-12-15,3.39,Medium,,4.03,66.54,f
1118,FORM-2022,2022-12-15,3.90,Medium,2023-01-14,3.82,76.54,f
1118,FORM-2023,2023-12-15,4.02,High,2023-01-14,4.11,78.29,f
1118,FORM-2024,2024-12-15,3.79,Medium,2023-01-14,3.64,71.41,f
1118,FORM-2025,2025-12-15,3.65,Medium,2023-01-14,3.82,75.92,f
1119,FORM-2022,2022-12-15,3.59,Medium,2026-01-08,3.83,72.16,f
1119,FORM-2023,2023-12-15,4.33,High,2026-01-08,4.28,97.41,f
1119,FORM-2024,2024-12-15,4.55,High,2026-01-08,4.73,99.65,t
1119,FORM-2025,2025-12-15,3.53,Medium,2026-01-08,3.97,63.25,f
1120,FORM-2022,2022-12-15,2.99,Medium,2016-05-24,2.84,48.36,f
1120,FORM-2023,2023-12-15,2.30,Low,2016-05-24,2.19,48.92,f
1120,FORM-2024,2024-12-15,2.76,Medium,2016-05-24,2.99,53.23,f
1120,FORM-2025,2025-12-15,2.49,Low,2016-05-24,2.83,57.04,f
1121,FORM-2022,2022-12-15,3.28,Medium,2026-01-08,2.88,59.06,f
1121,FORM-2023,2023-12-15,3.14,Medium,2026-01-08,3.16,69.99,f
1121,FORM-2024,2024-12-15,3.44,Medium,2026-01-08,3.51,71.38,f
1121,FORM-2025,2025-12-15,2.81,Medium,2026-01-08,3.09,65.32,f
1122,FORM-2022,2022-12-15,4.11,High,2026-01-08,4.50,80.70,f
1122,FORM-2023,2023-12-15,3.85,Medium,2026-01-08,4.19,75.98,f
1122,FORM-2024,2024-12-15,3.54,Medium,2026-01-08,3.99,69.87,f
1122,FORM-2025,2025-12-15,3.45,Medium,2026-01-08,3.45,56.14,f
1123,FORM-2023,2023-12-15,3.02,Medium,,3.36,52.94,f
1123,FORM-2024,2024-12-15,2.16,Low,,2.62,49.00,f
1123,FORM-2025,2025-12-15,2.33,Low,,2.29,49.01,f
1124,FORM-2022,2022-12-15,4.56,High,2025-07-08,4.75,94.59,t
1124,FORM-2023,2023-12-15,3.75,Medium,2025-07-08,4.14,78.49,f
1124,FORM-2024,2024-12-15,3.30,Medium,2025-07-08,3.20,76.81,f
1124,FORM-2025,2025-12-15,2.94,Medium,2025-07-08,2.68,62.09,f
1125,FORM-2024,2024-12-15,2.43,Low,,2.15,27.58,f
1125,FORM-2025,2025-12-15,2.33,Low,,2.63,40.60,f
1126,FORM-2022,2022-12-15,1.93,Low,,2.12,47.02,f
1126,FORM-2023,2023-12-15,2.06,Low,,1.97,32.09,f
1126,FORM-2024,2024-12-15,2.50,Medium,,2.31,48.98,f
1126,FORM-2025,2025-12-15,1.28,Low,,1.51,14.53,f
1127,FORM-2022,2022-12-15,3.18,Medium,2022-03-26,3.12,51.49,f
1127,FORM-2023,2023-12-15,3.04,Medium,2022-03-26,2.80,49.77,f
1127,FORM-2024,2024-12-15,3.50,Medium,2022-03-26,3.47,80.22,f
1127,FORM-2025,2025-12-15,4.28,High,2022-03-26,3.67,84.33,f
1128,FORM-2023,2023-12-15,3.42,Medium,2026-01-08,3.53,66.34,f
1128,FORM-2024,2024-12-15,4.03,High,2026-01-08,4.19,78.26,f
1128,FORM-2025,2025-12-15,3.02,Medium,2026-01-08,2.92,64.13,f
1129,FORM-2022,2022-12-15,4.13,High,2022-03-31,4.08,86.60,f
1129,FORM-2023,2023-12-15,3.80,Medium,2022-03-31,3.48,77.04,f
1129,FORM-2024,2024-12-15,4.27,High,2022-03-31,4.60,81.89,f
1129,FORM-2025,2025-12-15,3.91,Medium,2022-03-31,3.85,70.10,f
1130,FORM-2022,2022-12-15,3.11,Medium,2023-08-09,2.88,62.61,f
1130,FORM-2023,2023-12-15,2.62,Medium,2023-08-09,2.47,52.03,f
1130,FORM-2024,2024-12-15,2.99,Medium,2023-08-09,3.11,57.35,f
1130,FORM-2025,2025-12-15,2.81,Medium,2023-08-09,2.90,53.68,f
1131,FORM-2022,2022-12-15,3.41,Medium,2023-12-08,3.27,67.89,f
1131,FORM-2023,2023-12-15,3.81,Medium,2023-12-08,4.01,81.10,f
1131,FORM-2024,2024-12-15,4.01,High,2023-12-08,4.05,86.15,f
1131,FORM-2025,2025-12-15,3.24,Medium,2023-12-08,3.49,69.33,f
1132,FORM-2022,2022-12-15,3.33,Medium,,3.54,70.67,f
1132,FORM-2023,2023-12-15,2.66,Medium,,2.53,49.32,f
1132,FORM-2024,2024-12-15,2.92,Medium,,2.60,67.78,f
1132,FORM-2025,2025-12-15,2.60,Medium,,2.75,57.82,f
1133,FORM-2022,2022-12-15,3.98,Medium,2026-01-08,3.96,66.71,f
1133,FORM-2023,2023-12-15,4.03,High,2026-01-08,4.17,71.80,f
1133,FORM-2024,2024-12-15,3.95,Medium,2026-01-08,3.92,85.24,f
1133,FORM-2025,2025-12-15,3.00,Medium,2026-01-08,2.86,58.82,f
1135,FORM-2022,2022-12-15,2.97,Medium,2018-02-18,3.02,47.05,f
1135,FORM-2023,2023-12-15,2.27,Low,2018-02-18,2.26,48.69,f
1135,FORM-2024,2024-12-15,2.99,Medium,2018-02-18,3.08,61.62,f
1135,FORM-2025,2025-12-15,3.69,Medium,2018-02-18,3.71,63.55,f
1136,FORM-2022,2022-12-15,3.40,Medium,2023-02-03,3.43,77.00,f
1136,FORM-2023,2023-12-15,2.65,Medium,2023-02-03,3.22,52.49,f
1136,FORM-2024,2024-12-15,2.87,Medium,2023-02-03,2.80,64.11,f
1136,FORM-2025,2025-12-15,3.43,Medium,2023-02-03,3.24,72.73,f
1137,FORM-2022,2022-12-15,4.34,High,2023-04-14,4.34,97.04,f
1137,FORM-2023,2023-12-15,4.91,High,2023-04-14,4.30,98.38,t
1137,FORM-2024,2024-12-15,4.78,High,2023-04-14,4.90,100.00,t
1137,FORM-2025,2025-12-15,4.14,High,2023-04-14,3.78,79.01,f
1138,FORM-2022,2022-12-15,3.40,Medium,2019-10-27,3.73,67.62,f
1138,FORM-2023,2023-12-15,3.16,Medium,2019-10-27,3.03,64.33,f
1138,FORM-2024,2024-12-15,3.50,Medium,2019-10-27,4.07,69.17,f
1138,FORM-2025,2025-12-15,2.78,Medium,2019-10-27,2.93,57.23,f
1139,FORM-2022,2022-12-15,3.94,Medium,2025-08-19,3.76,81.62,f
1139,FORM-2023,2023-12-15,3.61,Medium,2025-08-19,3.48,68.67,f
1139,FORM-2024,2024-12-15,4.34,High,2025-08-19,3.98,86.27,f
1139,FORM-2025,2025-12-15,3.72,Medium,2025-08-19,3.91,73.34,f
1140,FORM-2022,2022-12-15,4.31,High,2024-08-01,4.12,88.79,f
1140,FORM-2023,2023-12-15,3.99,Medium,2024-08-01,4.01,89.19,f
1140,FORM-2024,2024-12-15,4.12,High,2024-08-01,4.19,88.99,f
1140,FORM-2025,2025-12-15,4.04,High,2024-08-01,3.98,86.61,f
1141,FORM-2024,2024-12-15,3.62,Medium,,3.48,76.26,f
1141,FORM-2025,2025-12-15,2.57,Medium,,2.59,40.09,f
1142,FORM-2022,2022-12-15,3.53,Medium,2026-01-08,3.33,79.21,f
1142,FORM-2023,2023-12-15,3.29,Medium,2026-01-08,3.62,60.11,f
1142,FORM-2024,2024-12-15,3.76,Medium,2026-01-08,3.66,71.86,f
1142,FORM-2025,2025-12-15,3.07,Medium,2026-01-08,3.42,68.14,f
1143,FORM-2022,2022-12-15,4.45,High,2022-07-27,4.69,94.47,f
1143,FORM-2023,2023-12-15,4.47,High,2022-07-27,4.28,92.83,f
1143,FORM-2024,2024-12-15,4.58,High,2022-07-27,4.67,90.53,t
1143,FORM-2025,2025-12-15,3.41,Medium,2022-07-27,3.34,65.40,f
1144,FORM-2022,2022-12-15,1.91,Low,2022-09-15,2.03,47.35,f
1144,FORM-2023,2023-12-15,3.71,Medium,2022-09-15,3.75,69.85,f
1144,FORM-2024,2024-12-15,3.28,Medium,2022-09-15,3.63,57.39,f
1144,FORM-2025,2025-12-15,4.53,High,2022-09-15,4.15,95.77,t
1145,FORM-2022,2022-12-15,3.07,Medium,2023-09-03,2.96,48.48,f
1145,FORM-2023,2023-12-15,3.87,Medium,2023-09-03,3.98,83.85,f
1145,FORM-2024,2024-12-15,3.15,Medium,2023-09-03,3.48,64.11,f
1145,FORM-2025,2025-12-15,3.31,Medium,2023-09-03,3.19,73.64,f
1146,FORM-2022,2022-12-15,3.58,Medium,2022-06-15,3.69,62.73,f
1146,FORM-2023,2023-12-15,3.37,Medium,2022-06-15,3.12,62.56,f
1146,FORM-2024,2024-12-15,2.47,Low,2022-06-15,2.62,48.76,f
1146,FORM-2025,2025-12-15,3.40,Medium,2022-06-15,3.15,69.11,f
1147,FORM-2022,2022-12-15,3.35,Medium,2026-01-08,3.33,70.79,f
1147,FORM-2023,2023-12-15,4.04,High,2026-01-08,4.19,76.75,f
1147,FORM-2024,2024-12-15,2.88,Medium,2026-01-08,2.95,51.20,f
1147,FORM-2025,2025-12-15,3.69,Medium,2026-01-08,3.40,72.41,f
1148,FORM-2022,2022-12-15,4.18,High,2021-03-01,4.10,76.26,f
1148,FORM-2023,2023-12-15,3.92,Medium,2021-03-01,3.99,78.53,f
1148,FORM-2024,2024-12-15,3.99,Medium,2021-03-01,4.30,89.78,f
1148,FORM-2025,2025-12-15,4.21,High,2021-03-01,4.12,86.37,f
1149,FORM-2024,2024-12-15,1.81,Low,,1.81,47.37,f
1149,FORM-2025,2025-12-15,2.47,Low,,2.47,44.70,f
1150,FORM-2022,2022-12-15,3.96,Medium,2018-08-11,3.89,81.03,f
1150,FORM-2023,2023-12-15,3.23,Medium,2018-08-11,2.93,63.53,f
1150,FORM-2024,2024-12-15,2.90,Medium,2018-08-11,2.73,54.57,f
1150,FORM-2025,2025-12-15,4.26,High,2018-08-11,4.42,87.09,f
1151,FORM-2022,2022-12-15,3.09,Medium,2026-01-08,3.24,60.99,f
1151,FORM-2023,2023-12-15,4.01,High,2026-01-08,3.95,90.52,f
1151,FORM-2024,2024-12-15,3.28,Medium,2026-01-08,3.30,62.81,f
1151,FORM-2025,2025-12-15,3.39,Medium,2026-01-08,3.14,60.91,f
1152,FORM-2022,2022-12-15,3.02,Medium,2023-03-02,2.81,54.73,f
1152,FORM-2023,2023-12-15,3.99,Medium,2023-03-02,3.83,78.87,f
1152,FORM-2024,2024-12-15,4.51,High,2023-03-02,4.66,80.82,t
1152,FORM-2025,2025-12-15,4.05,High,2023-03-02,4.20,80.15,f
1153,FORM-2022,2022-12-15,2.93,Medium,2024-03-15,3.02,57.07,f
1153,FORM-2023,2023-12-15,3.53,Medium,2024-03-15,3.68,73.12,f
1153,FORM-2024,2024-12-15,3.15,Medium,2024-03-15,2.75,63.58,f
1153,FORM-2025,2025-12-15,3.34,Medium,2024-03-15,3.30,68.75,f
1154,FORM-2022,2022-12-15,4.12,High,2024-07-29,3.85,87.46,f
1154,FORM-2023,2023-12-15,4.03,High,2024-07-29,4.07,80.99,f
1154,FORM-2024,2024-12-15,4.94,High,2024-07-29,5.00,98.29,t
1154,FORM-2025,2025-12-15,3.06,Medium,2024-07-29,2.99,64.11,f
1155,FORM-2023,2023-12-15,2.76,Medium,2026-01-08,2.72,56.05,f
1155,FORM-2024,2024-12-15,3.79,Medium,2026-01-08,3.41,74.70,f
1155,FORM-2025,2025-12-15,3.28,Medium,2026-01-08,3.28,68.11,f
1156,FORM-2025,2025-12-15,2.94,Medium,,3.21,74.37,f
1157,FORM-2023,2023-12-15,3.96,Medium,2026-01-08,4.07,78.45,f
1157,FORM-2024,2024-12-15,3.81,Medium,2026-01-08,3.58,75.13,f
1157,FORM-2025,2025-12-15,3.53,Medium,2026-01-08,3.21,71.55,f
1158,FORM-2022,2022-12-15,3.12,Medium,2020-10-06,3.17,60.69,f
1158,FORM-2023,2023-12-15,3.65,Medium,2020-10-06,4.01,76.17,f
1158,FORM-2024,2024-12-15,3.22,Medium,2020-10-06,3.13,65.67,f
1158,FORM-2025,2025-12-15,3.19,Medium,2020-10-06,3.10,70.68,f
1160,FORM-2022,2022-12-15,3.09,Medium,2020-08-26,2.97,62.93,f
1160,FORM-2023,2023-12-15,2.89,Medium,2020-08-26,2.76,59.30,f
1160,FORM-2024,2024-12-15,2.75,Medium,2020-08-26,2.60,59.29,f
1160,FORM-2025,2025-12-15,2.61,Medium,2020-08-26,2.96,44.78,f
1161,FORM-2025,2025-12-15,3.63,Medium,2026-01-08,3.73,74.74,f
1162,FORM-2022,2022-12-15,4.00,High,2023-09-16,4.23,78.45,f
1162,FORM-2023,2023-12-15,3.66,Medium,2023-09-16,3.58,85.15,f
1162,FORM-2024,2024-12-15,3.33,Medium,2023-09-16,3.60,61.61,f
1162,FORM-2025,2025-12-15,4.12,High,2023-09-16,4.40,75.07,f
1163,FORM-2022,2022-12-15,2.51,Medium,2015-08-28,2.73,57.41,f
1163,FORM-2023,2023-12-15,2.66,Medium,2015-08-28,3.10,51.57,f
1163,FORM-2024,2024-12-15,3.14,Medium,2015-08-28,3.46,58.36,f
1163,FORM-2025,2025-12-15,3.78,Medium,2015-08-28,3.59,75.02,f
1165,FORM-2022,2022-12-15,3.66,Medium,2026-01-08,4.24,73.39,f
1165,FORM-2023,2023-12-15,4.28,High,2026-01-08,4.57,83.05,f
1165,FORM-2024,2024-12-15,4.30,High,2026-01-08,4.22,75.64,f
1165,FORM-2025,2025-12-15,3.67,Medium,2026-01-08,3.68,59.98,f
1166,FORM-2022,2022-12-15,2.35,Low,2015-05-27,2.33,49.57,f
1166,FORM-2023,2023-12-15,3.27,Medium,2015-05-27,3.26,61.45,f
1166,FORM-2024,2024-12-15,3.24,Medium,2015-05-27,2.90,69.05,f
1166,FORM-2025,2025-12-15,2.19,Low,2015-05-27,2.42,38.39,f
1167,FORM-2022,2022-12-15,4.63,High,2026-01-08,4.52,88.89,t
1167,FORM-2023,2023-12-15,3.34,Medium,2026-01-08,3.48,59.57,f
1167,FORM-2024,2024-12-15,3.72,Medium,2026-01-08,3.83,69.07,f
1167,FORM-2025,2025-12-15,3.39,Medium,2026-01-08,3.26,59.66,f
1168,FORM-2022,2022-12-15,3.49,Medium,2022-03-07,3.49,60.45,f
1168,FORM-2023,2023-12-15,3.85,Medium,2022-03-07,3.87,78.12,f
1168,FORM-2024,2024-12-15,3.85,Medium,2022-03-07,3.26,71.59,f
1168,FORM-2025,2025-12-15,4.00,High,2022-03-07,3.96,73.18,f
1169,FORM-2023,2023-12-15,3.29,Medium,,3.60,57.56,f
1169,FORM-2024,2024-12-15,2.42,Low,,2.55,58.09,f
1169,FORM-2025,2025-12-15,1.44,Low,,1.60,26.47,f
1170,FORM-2024,2024-12-15,3.03,Medium,2026-01-08,2.96,70.55,f
1170,FORM-2025,2025-12-15,3.92,Medium,2026-01-08,3.85,72.80,f
1171,FORM-2022,2022-12-15,5.00,High,2021-06-20,5.00,93.54,t
1171,FORM-2023,2023-12-15,4.41,High,2021-06-20,4.36,86.20,f
1171,FORM-2024,2024-12-15,4.38,High,2021-06-20,3.95,93.22,f
1171,FORM-2025,2025-12-15,3.94,Medium,2021-06-20,4.03,79.94,f
1172,FORM-2022,2022-12-15,3.02,Medium,2024-01-14,2.83,62.64,f
1172,FORM-2023,2023-12-15,4.11,High,2024-01-14,4.09,72.24,f
1172,FORM-2024,2024-12-15,3.72,Medium,2024-01-14,3.52,69.78,f
1172,FORM-2025,2025-12-15,4.09,High,2024-01-14,4.17,72.73,f
1173,FORM-2022,2022-12-15,3.33,Medium,2018-08-25,3.47,67.73,f
1173,FORM-2023,2023-12-15,3.31,Medium,2018-08-25,3.31,59.10,f
1173,FORM-2024,2024-12-15,4.34,High,2018-08-25,4.37,81.57,f
1173,FORM-2025,2025-12-15,2.48,Low,2018-08-25,2.04,45.83,f
1174,FORM-2022,2022-12-15,4.37,High,2026-01-08,4.23,85.81,f
1174,FORM-2023,2023-12-15,3.34,Medium,2026-01-08,3.71,80.25,f
1174,FORM-2024,2024-12-15,2.48,Low,2026-01-08,2.39,52.53,f
1174,FORM-2025,2025-12-15,4.09,High,2026-01-08,3.96,78.93,f
1175,FORM-2025,2025-12-15,3.28,Medium,2026-01-08,3.66,54.87,f
1176,FORM-2022,2022-12-15,3.50,Medium,2026-01-08,3.61,63.84,f
1176,FORM-2023,2023-12-15,3.57,Medium,2026-01-08,3.90,73.08,f
1176,FORM-2024,2024-12-15,3.58,Medium,2026-01-08,3.70,63.43,f
1176,FORM-2025,2025-12-15,3.93,Medium,2026-01-08,4.04,85.80,f
1178,FORM-2022,2022-12-15,4.17,High,2025-05-01,4.20,82.22,f
1178,FORM-2023,2023-12-15,3.72,Medium,2025-05-01,4.03,81.82,f
1178,FORM-2024,2024-12-15,4.12,High,2025-05-01,4.13,77.24,f
1178,FORM-2025,2025-12-15,3.17,Medium,2025-05-01,3.06,68.05,f
1179,FORM-2022,2022-12-15,3.48,Medium,2025-06-02,3.80,68.47,f
1179,FORM-2023,2023-12-15,2.59,Medium,2025-06-02,2.42,56.80,f
1179,FORM-2024,2024-12-15,3.52,Medium,2025-06-02,3.55,70.13,f
1179,FORM-2025,2025-12-15,3.15,Medium,2025-06-02,3.31,59.83,f
1181,FORM-2022,2022-12-15,3.60,Medium,2025-05-03,3.60,62.35,f
1181,FORM-2023,2023-12-15,4.17,High,2025-05-03,4.11,88.42,f
1181,FORM-2024,2024-12-15,3.69,Medium,2025-05-03,3.68,71.04,f
1181,FORM-2025,2025-12-15,3.50,Medium,2025-05-03,3.37,64.97,f
1182,FORM-2022,2022-12-15,3.14,Medium,2023-08-13,2.72,56.74,f
1182,FORM-2023,2023-12-15,3.33,Medium,2023-08-13,3.47,54.45,f
1182,FORM-2024,2024-12-15,3.64,Medium,2023-08-13,3.97,78.08,f
1182,FORM-2025,2025-12-15,4.08,High,2023-08-13,3.78,75.79,f
1183,FORM-2023,2023-12-15,2.24,Low,2026-01-08,2.58,57.90,f
1183,FORM-2024,2024-12-15,2.15,Low,2026-01-08,2.11,34.96,f
1183,FORM-2025,2025-12-15,2.01,Low,2026-01-08,1.77,49.04,f
1184,FORM-2022,2022-12-15,3.15,Medium,2023-02-09,3.35,66.93,f
1184,FORM-2023,2023-12-15,2.98,Medium,2023-02-09,3.31,53.04,f
1184,FORM-2024,2024-12-15,3.14,Medium,2023-02-09,3.25,60.98,f
1184,FORM-2025,2025-12-15,3.27,Medium,2023-02-09,3.47,72.30,f
1185,FORM-2023,2023-12-15,2.50,Medium,2026-01-08,2.51,57.58,f
1185,FORM-2024,2024-12-15,4.19,High,2026-01-08,3.56,79.19,f
1185,FORM-2025,2025-12-15,3.44,Medium,2026-01-08,3.34,73.12,f
1186,FORM-2022,2022-12-15,4.09,High,2026-01-08,4.23,80.37,f
1186,FORM-2023,2023-12-15,3.76,Medium,2026-01-08,3.99,78.39,f
1186,FORM-2024,2024-12-15,4.02,High,2026-01-08,4.05,75.81,f
1186,FORM-2025,2025-12-15,3.47,Medium,2026-01-08,3.50,75.61,f
1187,FORM-2022,2022-12-15,3.34,Medium,2023-03-01,3.42,69.18,f
1187,FORM-2023,2023-12-15,3.72,Medium,2023-03-01,3.69,78.24,f
1187,FORM-2024,2024-12-15,3.46,Medium,2023-03-01,3.81,58.72,f
1187,FORM-2025,2025-12-15,4.18,High,2023-03-01,4.35,91.90,f
1188,FORM-2023,2023-12-15,1.93,Low,2026-01-08,1.66,45.08,f
1188,FORM-2024,2024-12-15,2.56,Medium,2026-01-08,2.55,57.65,f
1188,FORM-2025,2025-12-15,2.42,Low,2026-01-08,2.16,42.47,f
1189,FORM-2025,2025-12-15,3.38,Medium,2026-01-08,3.19,67.93,f
1191,FORM-2022,2022-12-15,2.89,Medium,2024-04-27,3.01,53.83,f
1191,FORM-2023,2023-12-15,3.23,Medium,2024-04-27,3.44,69.93,f
1191,FORM-2024,2024-12-15,3.17,Medium,2024-04-27,3.06,64.02,f
1191,FORM-2025,2025-12-15,2.25,Low,2024-04-27,2.33,50.43,f
1192,FORM-2022,2022-12-15,3.07,Medium,2022-11-17,3.42,66.40,f
1192,FORM-2023,2023-12-15,4.38,High,2022-11-17,4.10,88.06,f
1192,FORM-2024,2024-12-15,3.07,Medium,2022-11-17,2.97,66.01,f
1192,FORM-2025,2025-12-15,3.98,Medium,2022-11-17,3.97,77.59,f
1193,FORM-2025,2025-12-15,1.96,Low,,1.95,40.85,f
1194,FORM-2023,2023-12-15,4.16,High,2026-01-08,4.39,79.85,f
1194,FORM-2024,2024-12-15,3.51,Medium,2026-01-08,3.84,71.79,f
1194,FORM-2025,2025-12-15,2.99,Medium,2026-01-08,3.39,55.70,f
1196,FORM-2022,2022-12-15,3.81,Medium,2021-08-20,3.73,76.53,f
1196,FORM-2023,2023-12-15,4.23,High,2021-08-20,3.77,82.67,f
1196,FORM-2024,2024-12-15,3.04,Medium,2021-08-20,2.97,58.91,f
1196,FORM-2025,2025-12-15,3.86,Medium,2021-08-20,3.97,74.37,f
1198,FORM-2022,2022-12-15,3.70,Medium,2016-06-10,3.91,68.71,f
1198,FORM-2023,2023-12-15,2.76,Medium,2016-06-10,2.59,56.48,f
1198,FORM-2024,2024-12-15,2.76,Medium,2016-06-10,2.95,52.02,f
1198,FORM-2025,2025-12-15,2.96,Medium,2016-06-10,2.81,55.55,f
1199,FORM-2023,2023-12-15,3.37,Medium,2026-01-08,2.99,68.81,f
1199,FORM-2024,2024-12-15,3.36,Medium,2026-01-08,3.69,61.56,f
1199,FORM-2025,2025-12-15,3.56,Medium,2026-01-08,3.53,71.74,f
1201,FORM-2022,2022-12-15,3.99,Medium,2026-01-08,3.66,87.67,f
1201,FORM-2023,2023-12-15,4.20,High,2026-01-08,4.04,80.45,f
1201,FORM-2024,2024-12-15,5.00,High,2026-01-08,4.95,99.56,t
1201,FORM-2025,2025-12-15,3.03,Medium,2026-01-08,2.97,63.73,f
1202,FORM-2022,2022-12-15,3.13,Medium,2020-07-04,3.17,64.54,f
1202,FORM-2023,2023-12-15,3.22,Medium,2020-07-04,3.47,63.25,f
1202,FORM-2024,2024-12-15,3.36,Medium,2020-07-04,3.36,56.40,f
1202,FORM-2025,2025-12-15,3.69,Medium,2020-07-04,3.88,78.46,f
1203,FORM-2022,2022-12-15,3.62,Medium,2022-03-01,3.60,75.67,f
1203,FORM-2023,2023-12-15,4.76,High,2022-03-01,4.48,98.83,t
1203,FORM-2024,2024-12-15,3.64,Medium,2022-03-01,3.85,64.24,f
1203,FORM-2025,2025-12-15,4.41,High,2022-03-01,4.73,86.81,f
1204,FORM-2025,2025-12-15,3.41,Medium,,3.45,80.92,f
1205,FORM-2022,2022-12-15,3.51,Medium,2025-01-19,3.01,70.04,f
1205,FORM-2023,2023-12-15,3.17,Medium,2025-01-19,2.83,57.47,f
1205,FORM-2024,2024-12-15,3.54,Medium,2025-01-19,3.35,76.81,f
1205,FORM-2025,2025-12-15,2.56,Medium,2025-01-19,2.50,54.02,f
1206,FORM-2024,2024-12-15,2.70,Medium,,2.56,55.63,f
1206,FORM-2025,2025-12-15,1.98,Low,,1.80,31.08,f
1207,FORM-2022,2022-12-15,3.60,Medium,2021-10-19,3.50,66.04,f
1207,FORM-2023,2023-12-15,2.81,Medium,2021-10-19,3.15,66.75,f
1207,FORM-2024,2024-12-15,2.50,Medium,2021-10-19,2.95,49.68,f
1207,FORM-2025,2025-12-15,3.53,Medium,2021-10-19,3.75,66.00,f
1208,FORM-2023,2023-12-15,2.16,Low,,1.74,43.43,f
1208,FORM-2024,2024-12-15,2.71,Medium,,2.66,46.77,f
1208,FORM-2025,2025-12-15,2.73,Medium,,2.93,55.61,f
1209,FORM-2025,2025-12-15,3.09,Medium,2026-01-08,3.17,56.16,f
1212,FORM-2022,2022-12-15,3.99,Medium,2021-11-08,4.08,86.17,f
1212,FORM-2023,2023-12-15,4.78,High,2021-11-08,5.00,100.00,t
1212,FORM-2024,2024-12-15,3.58,Medium,2021-11-08,3.75,63.14,f
1212,FORM-2025,2025-12-15,3.85,Medium,2021-11-08,3.82,73.99,f
1213,FORM-2022,2022-12-15,4.10,High,2026-01-08,3.99,94.07,f
1213,FORM-2023,2023-12-15,3.76,Medium,2026-01-08,4.24,76.94,f
1213,FORM-2024,2024-12-15,3.35,Medium,2026-01-08,3.38,79.86,f
1213,FORM-2025,2025-12-15,3.77,Medium,2026-01-08,3.79,78.72,f
1214,FORM-2023,2023-12-15,2.90,Medium,,3.09,47.85,f
1214,FORM-2024,2024-12-15,2.13,Low,,2.00,60.84,f
1214,FORM-2025,2025-12-15,2.10,Low,,2.13,58.15,f
1215,FORM-2022,2022-12-15,3.65,Medium,2025-07-13,3.99,78.11,f
1215,FORM-2023,2023-12-15,2.61,Medium,2025-07-13,2.49,50.72,f
1215,FORM-2024,2024-12-15,2.50,Medium,2025-07-13,1.98,55.99,f
1215,FORM-2025,2025-12-15,4.36,High,2025-07-13,4.09,86.50,f
1216,FORM-2022,2022-12-15,3.68,Medium,2024-04-27,3.94,65.13,f
1216,FORM-2023,2023-12-15,2.93,Medium,2024-04-27,3.03,47.32,f
1216,FORM-2024,2024-12-15,2.68,Medium,2024-04-27,2.54,39.78,f
1216,FORM-2025,2025-12-15,2.55,Medium,2024-04-27,2.58,53.54,f
1217,FORM-2025,2025-12-15,2.30,Low,2026-01-08,2.43,44.81,f
1218,FORM-2022,2022-12-15,3.78,Medium,2025-05-29,3.63,62.57,f
1218,FORM-2023,2023-12-15,4.28,High,2025-05-29,4.40,85.45,f
1218,FORM-2024,2024-12-15,3.59,Medium,2025-05-29,3.25,74.23,f
1218,FORM-2025,2025-12-15,3.62,Medium,2025-05-29,3.76,76.44,f
1219,FORM-2022,2022-12-15,3.60,Medium,2025-09-19,3.42,71.01,f
1219,FORM-2023,2023-12-15,4.01,High,2025-09-19,3.58,81.32,f
1219,FORM-2024,2024-12-15,3.12,Medium,2025-09-19,3.03,76.26,f
1219,FORM-2025,2025-12-15,3.35,Medium,2025-09-19,3.09,64.54,f
1220,FORM-2022,2022-12-15,3.29,Medium,2022-01-26,2.96,67.85,f
1220,FORM-2023,2023-12-15,3.72,Medium,2022-01-26,3.85,76.49,f
1220,FORM-2024,2024-12-15,3.26,Medium,2022-01-26,3.02,65.41,f
1220,FORM-2025,2025-12-15,3.66,Medium,2022-01-26,3.45,71.94,f
1221,FORM-2022,2022-12-15,3.41,Medium,2019-04-26,3.98,74.97,f
1221,FORM-2023,2023-12-15,4.08,High,2019-04-26,4.26,77.91,f
1221,FORM-2024,2024-12-15,3.71,Medium,2019-04-26,4.09,68.26,f
1221,FORM-2025,2025-12-15,3.43,Medium,2019-04-26,3.46,71.96,f
1222,FORM-2022,2022-12-15,4.43,High,2025-08-15,4.38,87.66,f
