user_id,start_date,seq_number,event_reason,businessunit,company,location,division,job_code,job_family,group_job,hiresource,contract_id,contract_name,degreeofproductivity
1083,2022-03-06,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,LEAD-AM-SALES,Enterprise Sales,Operations,Other,,Permanent,85.61
1084,2013-03-16,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,CONF-CTRL-FIN,Finance,Operations,LinkedIn,CTR-NVT-00084,Permanent,81.06
1084,2019-02-16,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,LEAD-CTRL-FIN,Finance,Operations,Other,,Permanent,93.02
1085,2016-09-26,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SECU-ENG,Cybersecurity,Technical,Referral,CTR-NVT-00085,Permanent,87.9
1085,2022-09-30,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,91.93
1085,2025-09-29,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,96.09
1086,2021-03-04,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-BACK-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00086,Permanent,85.07
1086,2024-02-05,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-BACK-ENG,Software Engineering,Technical,Other,,Permanent,84.52
1087,2021-09-18,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,QA-ENG,Quality Assurance,Technical,Headhunter,CTR-NVT-00087,Apprenticeship,73.01
1087,2024-08-25,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-QA-ENG,Quality Assurance,Technical,Other,,Apprenticeship,77.68
1088,2016-02-18,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-ML-ENG,AI & Machine Learning,Technical,Referral,CTR-NVT-00088,Permanent,78.45
1088,2019-01-23,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-ML-ENG,AI & Machine Learning,Technical,Other,,Permanent,80.64
1088,2022-02-01,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-ML-ENG,AI & Machine Learning,Technical,Other,,Permanent,97.03
1089,2015-03-29,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-BACK-ENG,Software Engineering,Technical,Referral,CTR-NVT-00089,Permanent,67.6
1089,2018-04-12,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-BACK-ENG,Software Engineering,Technical,Other,,Permanent,95.33
1090,2023-03-18,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,FRONT-ENG,Software Engineering,Technical,Indeed,CTR-NVT-00090,Permanent,85.42
1090,2024-03-09,2,Transfer,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,FRONT-ENG,Software Engineering,Technical,Other,,Permanent,89.92
1091,2019-03-17,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,PO-PROD,Product Management,Technical,LinkedIn,CTR-NVT-00091,Fixed-term,65.95
1091,2022-02-26,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-PO-PROD,Product Management,Technical,Other,,Fixed-term,91.47
1091,2025-03-23,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SR-PO-PROD,Product Management,Technical,Other,,Fixed-term,94.08
1092,2024-05-27,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lille,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00092,Permanent,75.19
1093,2023-02-12,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-AM-SALES,Enterprise Sales,Operations,Referral,CTR-NVT-00093,Permanent,75.11
1093,2026-02-06,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-AM-SALES,Enterprise Sales,Operations,Other,,Permanent,92.81
1094,2013-01-11,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Lille,Technology,PM-PROD,Product Management,Technical,Headhunter,CTR-NVT-00094,Permanent,81.04
1094,2016-01-29,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Lille,Technology,CONF-PM-PROD,Product Management,Technical,Other,,Permanent,90.41
1094,2019-02-04,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Lille,Technology,SR-PM-PROD,Product Management,Technical,Other,,Permanent,77.6
1095,2017-10-09,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-BD-SALES,Sales Development,Operations,Indeed,CTR-NVT-00095,Permanent,84.67
1095,2020-09-14,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-BD-SALES,Sales Development,Operations,Other,,Permanent,82.19
1096,2015-04-05,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,LEAD-BD-SALES,Sales Development,Operations,Indeed,CTR-NVT-00096,Permanent,85.55
1096,2016-03-30,2,Transfer,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-BD-SALES,Sales Development,Operations,Other,,Permanent,90.67
1097,2019-08-19,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-QA-ENG,Quality Assurance,Technical,Welcome to the Jungle,CTR-NVT-00097,Permanent,84.92
1098,2015-02-14,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DATA-SCI,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00098,Permanent,72.37
1098,2018-02-03,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DATA-SCI,AI & Machine Learning,Technical,Other,,Permanent,90.9
1099,2016-04-01,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,UX-PROD,Design,Technical,Indeed,CTR-NVT-00099,Permanent,83.23
1099,2019-05-01,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-UX-PROD,Design,Technical,Other,,Permanent,74.25
1099,2025-03-04,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-UX-PROD,Design,Technical,Other,,Permanent,78.11
1100,2025-09-29,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,ML-ENG,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00100,Internship,78.43
1101,2012-11-10,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,SR-ADMIN-OP,Operations,Operations,LinkedIn,CTR-NVT-00101,Permanent,72.62
1102,2012-04-01,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-PM-PROD,Product Management,Technical,Referral,CTR-NVT-00102,Permanent,73.6
1103,2016-01-08,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,CONF-PRE-SALES,Sales Engineering,Technical,Headhunter,CTR-NVT-00103,Permanent,81.15
1103,2018-12-19,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,SR-PRE-SALES,Sales Engineering,Technical,Other,,Permanent,80.05
1103,2021-12-25,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,LEAD-PRE-SALES,Sales Engineering,Technical,Other,,Permanent,82.28
1104,2020-04-05,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,TA-HR,Talent Acquisition,Support,Referral,CTR-NVT-00104,Permanent,84.99
1105,2018-10-27,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-BACK-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00105,Fixed-term,88.31
1106,2018-06-12,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SMGR-SALES,Sales Management,Operations,LinkedIn,CTR-NVT-00106,Permanent,78.74
1106,2021-05-17,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-SMGR-SALES,Sales Management,Operations,Other,,Permanent,79.52
1106,2024-06-19,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-SMGR-SALES,Sales Management,Operations,Other,,Permanent,86.72
1107,2016-07-05,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-QA-ENG,Quality Assurance,Technical,LinkedIn,CTR-NVT-00107,Permanent,68.21
1107,2022-07-14,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-QA-ENG,Quality Assurance,Technical,Other,,Permanent,79.54
1108,2019-03-13,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,HRBP-HR,Human Resources,Support,Referral,CTR-NVT-00108,Apprenticeship,77.15
1108,2022-03-25,2,Promotion,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,CONF-HRBP-HR,Human Resources,Support,Other,,Apprenticeship,80.72
1108,2025-03-19,3,Promotion,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,SR-HRBP-HR,Human Resources,Support,Other,,Apprenticeship,88.47
1109,2024-03-22,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Headhunter,CTR-NVT-00109,Permanent,88.97
1110,2015-03-25,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-DATA-ENG,Data & Analytics,Technical,Referral,CTR-NVT-00110,Permanent,72.83
1111,2012-12-29,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FULL-ENG,Software Engineering,Technical,Indeed,CTR-NVT-00111,Permanent,71.92
1111,2016-01-11,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FULL-ENG,Software Engineering,Technical,Other,,Permanent,90.13
1111,2021-12-21,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Other,,Permanent,95.04
1112,2017-05-02,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-BD-SALES,Sales Development,Operations,Welcome to the Jungle,CTR-NVT-00112,Permanent,67.72
1112,2020-04-07,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-BD-SALES,Sales Development,Operations,Other,,Permanent,94.52
1113,2021-12-08,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,TA-HR,Talent Acquisition,Support,Headhunter,CTR-NVT-00113,Permanent,78.47
1113,2025-01-03,2,Promotion,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,CONF-TA-HR,Talent Acquisition,Support,Other,,Permanent,87.79
1114,2021-01-13,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Bordeaux,People & Culture,TA-HR,Talent Acquisition,Support,LinkedIn,CTR-NVT-00114,Fixed-term,87.3
1115,2020-08-21,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-SCRM-PROD,Agile Methodology,Operations,Other,CTR-NVT-00115,Permanent,85.32
1115,2023-09-09,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-SCRM-PROD,Agile Methodology,Operations,Other,,Permanent,88.98
1116,2013-03-01,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-FRONT-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00116,Permanent,78.79
1117,2023-06-27,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,PM-PROD,Product Management,Technical,Other,CTR-NVT-00117,Permanent,89.97
1118,2014-01-14,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-PM-PROD,Product Management,Technical,Company Website,CTR-NVT-00118,Fixed-term,84.38
1118,2016-12-29,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-PM-PROD,Product Management,Technical,Other,,Fixed-term,97.61
1119,2021-11-06,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-FRONT-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00119,Permanent,86.43
1120,2013-05-24,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,DATA-SCI,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00120,Internship,77.53
1120,2016-05-17,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DATA-SCI,AI & Machine Learning,Technical,Other,,Internship,85.05
1121,2021-12-05,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DATA-ENG,Data & Analytics,Technical,Referral,CTR-NVT-00121,Permanent,80.35
1121,2024-12-07,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DATA-ENG,Data & Analytics,Technical,Other,,Permanent,79.09
1122,2017-05-19,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Bordeaux,Commercial,LEAD-GROWTH-MKT,Growth Marketing,Marketing,LinkedIn,CTR-NVT-00122,Permanent,79.16
1123,2023-05-24,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,BACK-ENG,Software Engineering,Technical,Welcome to the Jungle,CTR-NVT-00123,Permanent,86.8
1124,2016-07-08,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-CSM-SALES,Customer Success,Operations,Referral,CTR-NVT-00124,Permanent,83.3
1124,2022-07-26,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,LEAD-CSM-SALES,Customer Success,Operations,Other,,Permanent,88.73
1124,2024-02-24,3,Transfer,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-CSM-SALES,Customer Success,Operations,Other,,Permanent,88.71
1125,2023-06-05,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONT-MKT,Content & Comms,Marketing,LinkedIn,CTR-NVT-00125,Permanent,77.95
1126,2019-10-12,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,CTRL-FIN,Finance,Operations,Welcome to the Jungle,CTR-NVT-00126,Permanent,74.7
1126,2022-02-22,2,Data Change,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,CTRL-FIN,Finance,Operations,Other,,Permanent,74.58
1127,2013-03-26,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FULL-ENG,Software Engineering,Technical,Welcome to the Jungle,CTR-NVT-00127,Permanent,89.21
1127,2016-03-13,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FULL-ENG,Software Engineering,Technical,Other,,Permanent,92.37
1127,2019-03-30,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-FULL-ENG,Software Engineering,Technical,Other,,Permanent,88.54
1127,2022-03-20,4,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Other,,Permanent,86.04
1128,2022-07-26,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,CFO,Executive,Executive,Indeed,CTR-NVT-00128,Permanent,85.89
1129,2013-03-31,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,ADMIN-OP,Operations,Operations,LinkedIn,CTR-NVT-00129,Permanent,74.41
1129,2019-03-23,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,SR-ADMIN-OP,Operations,Operations,Other,,Permanent,93.98
1129,2022-04-20,3,Promotion,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,LEAD-ADMIN-OP,Operations,Operations,Other,,Permanent,88.61
1130,2020-08-09,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,AM-SALES,Enterprise Sales,Operations,Indeed,CTR-NVT-00130,Permanent,77.55
1130,2023-07-20,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-AM-SALES,Enterprise Sales,Operations,Other,,Permanent,79.06
1131,2017-12-08,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00131,Permanent,72.02
1131,2020-11-18,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,83.97
1132,2018-04-15,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,BACK-ENG,Software Engineering,Technical,Referral,CTR-NVT-00132,Permanent,70.76
1133,2019-06-15,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-INFRA-ENG,Infrastructure,Technical,Company Website,CTR-NVT-00133,Permanent,76.97
1133,2022-05-26,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-INFRA-ENG,Infrastructure,Technical,Other,,Permanent,90.24
1133,2025-05-31,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-INFRA-ENG,Infrastructure,Technical,Other,,Permanent,78.95
1134,2025-09-24,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Marseille,People & Culture,CONF-TA-HR,Talent Acquisition,Support,LinkedIn,CTR-NVT-00134,Permanent,69.03
1135,2012-02-18,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-CSM-SALES,Customer Success,Operations,LinkedIn,CTR-NVT-00135,Permanent,65.98
1135,2015-01-22,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-CSM-SALES,Customer Success,Operations,Other,,Permanent,79.66
1136,2017-02-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,ML-ENG,AI & Machine Learning,Technical,Headhunter,CTR-NVT-00136,Permanent,75.14
1136,2023-03-01,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-ML-ENG,AI & Machine Learning,Technical,Other,,Permanent,91.83
1137,2014-04-14,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,CONF-AM-SALES,Enterprise Sales,Operations,Welcome to the Jungle,CTR-NVT-00137,Permanent,67.14
1137,2017-04-14,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,SR-AM-SALES,Enterprise Sales,Operations,Other,,Permanent,95.08
1137,2020-05-07,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,LEAD-AM-SALES,Enterprise Sales,Operations,Other,,Permanent,87.04
1138,2013-10-27,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,SR-ADMIN-OP,Operations,Operations,Other,CTR-NVT-00138,Permanent,79.57
1139,2016-08-19,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,ADMIN-OP,Operations,Operations,Indeed,CTR-NVT-00139,Permanent,77.77
1139,2019-09-01,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,CONF-ADMIN-OP,Operations,Operations,Other,,Permanent,81.54
1139,2022-08-26,3,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,SR-ADMIN-OP,Operations,Operations,Other,,Permanent,77.51
1139,2025-07-28,4,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,LEAD-ADMIN-OP,Operations,Operations,Other,,Permanent,80.39
1140,2015-08-01,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,CONF-CTRL-FIN,Finance,Operations,Headhunter,CTR-NVT-00140,Fixed-term,86.49
1140,2018-07-28,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,SR-CTRL-FIN,Finance,Operations,Other,,Fixed-term,94.18
1140,2021-07-13,3,Promotion,Finance,Novaryn Tech,Novaryn Tech - Toulouse,Finance & Administration,LEAD-CTRL-FIN,Finance,Operations,Other,,Fixed-term,88.47
1141,2023-09-11,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,FRONT-ENG,Software Engineering,Technical,LinkedIn,CTR-NVT-00141,Permanent,65.98
1142,2020-04-23,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,CHRO,Executive,Executive,Indeed,CTR-NVT-00142,Permanent,77.58
1143,2013-07-27,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,CONF-FA-FIN,Finance,Operations,Welcome to the Jungle,CTR-NVT-00143,Permanent,77.06
1143,2016-08-04,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,SR-FA-FIN,Finance,Operations,Other,,Permanent,87.86
1143,2019-08-26,3,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,LEAD-FA-FIN,Finance,Operations,Other,,Permanent,95.05
1144,2016-09-15,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,PM-PROD,Product Management,Technical,Headhunter,CTR-NVT-00144,Fixed-term,78.05
1144,2019-08-18,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-PM-PROD,Product Management,Technical,Other,,Fixed-term,89.35
1144,2022-10-15,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-PM-PROD,Product Management,Technical,Other,,Fixed-term,93.65
1145,2017-09-03,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-PM-PROD,Product Management,Technical,Company Website,CTR-NVT-00145,Fixed-term,79.73
1146,2016-06-15,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Marseille,Technology,CONF-SCRM-PROD,Agile Methodology,Operations,Indeed,CTR-NVT-00146,Permanent,82.42
1146,2019-05-24,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-SCRM-PROD,Agile Methodology,Operations,Other,,Permanent,81.6
1147,2019-07-08,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-CSM-SALES,Customer Success,Operations,Headhunter,CTR-NVT-00147,Permanent,67.1
1147,2022-07-12,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-CSM-SALES,Customer Success,Operations,Other,,Permanent,84.99
1147,2025-07-23,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-CSM-SALES,Customer Success,Operations,Other,,Permanent,94.36
1148,2012-03-01,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,HRBP-HR,Human Resources,Support,Company Website,CTR-NVT-00148,Permanent,67.95
1148,2015-03-12,2,Promotion,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,CONF-HRBP-HR,Human Resources,Support,Other,,Permanent,78.52
1148,2021-02-05,3,Promotion,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,LEAD-HRBP-HR,Human Resources,Support,Other,,Permanent,81.41
1149,2023-10-03,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,AM-SALES,Enterprise Sales,Operations,Referral,CTR-NVT-00149,Permanent,71.34
1150,2012-08-11,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,UX-PROD,Design,Technical,Indeed,CTR-NVT-00150,Apprenticeship,75.59
1150,2015-07-29,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-UX-PROD,Design,Technical,Other,,Apprenticeship,95.82
1150,2018-07-25,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SR-UX-PROD,Design,Technical,Other,,Apprenticeship,85.09
1151,2021-05-26,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DATA-ENG,Data & Analytics,Technical,Referral,CTR-NVT-00151,Permanent,74.26
1151,2024-05-12,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DATA-ENG,Data & Analytics,Technical,Other,,Permanent,97.75
1152,2014-03-02,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,LEAD-UX-PROD,Design,Technical,LinkedIn,CTR-NVT-00152,Permanent,84.35
1153,2018-03-15,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SR-SCRM-PROD,Agile Methodology,Operations,Company Website,CTR-NVT-00153,Permanent,68.45
1154,2015-07-29,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,BRAND-MKT,Brand Management,Marketing,LinkedIn,CTR-NVT-00154,Permanent,70.74
1154,2024-07-31,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,LEAD-BRAND-MKT,Brand Management,Marketing,Other,,Permanent,86.81
1155,2023-05-07,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-PO-PROD,Product Management,Technical,Indeed,CTR-NVT-00155,Permanent,78.76
1156,2025-04-09,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,INFRA-ENG,Infrastructure,Technical,Welcome to the Jungle,CTR-NVT-00156,Permanent,82.67
1157,2022-07-23,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Indeed,CTR-NVT-00157,Permanent,89.11
1157,2023-05-12,2,Transfer,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Other,,Permanent,95.15
1158,2014-10-06,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,PMM-MKT,Product Marketing,Marketing,LinkedIn,CTR-NVT-00158,Permanent,75.88
1158,2017-09-20,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-PMM-MKT,Product Marketing,Marketing,Other,,Permanent,82.16
1158,2020-10-22,3,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-PMM-MKT,Product Marketing,Marketing,Other,,Permanent,84.46
1159,2012-06-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-FULL-ENG,Software Engineering,Technical,Referral,CTR-NVT-00159,Fixed-term,78.03
1159,2018-07-03,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Other,,Fixed-term,95.02
1160,2017-08-26,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,PMM-MKT,Product Marketing,Marketing,Referral,CTR-NVT-00160,Fixed-term,77.36
1160,2020-09-19,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,CONF-PMM-MKT,Product Marketing,Marketing,Other,,Fixed-term,88.45
1161,2024-07-03,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,SR-TA-HR,Talent Acquisition,Support,Welcome to the Jungle,CTR-NVT-00161,Permanent,65.84
1162,2014-09-16,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,PM-PROD,Product Management,Technical,Company Website,CTR-NVT-00162,Fixed-term,77.9
1162,2017-08-27,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-PM-PROD,Product Management,Technical,Other,,Fixed-term,88.83
