user_id,pay_date,pay_component,value,currency_code,notes,operation
1107,2022-03-15,PERFAWARD,11038.81,EUR,Prime de performance annuelle 2022,ADD
1107,2023-03-15,PERFAWARD,8367.47,EUR,Prime de performance annuelle 2023,ADD
1107,2024-03-15,PERFAWARD,8418.72,EUR,Prime de performance annuelle 2024,ADD
1107,2018-01-13,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1107,2023-01-13,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1108,2022-03-15,PERFAWARD,2640.83,EUR,Prime de performance annuelle 2022,ADD
1108,2023-03-15,PERFAWARD,2536.72,EUR,Prime de performance annuelle 2023,ADD
1108,2024-03-15,PERFAWARD,2445.8,EUR,Prime de performance annuelle 2024,ADD
1109,2022-03-15,PERFAWARD,13074.43,EUR,Prime de performance annuelle 2022,ADD
1109,2024-03-15,PERFAWARD,12416.44,EUR,Prime de performance annuelle 2024,ADD
1109,2022-05-17,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1110,2022-03-15,PERFAWARD,11730.77,EUR,Prime de performance annuelle 2022,ADD
1110,2023-03-15,PERFAWARD,13644.5,EUR,Prime de performance annuelle 2023,ADD
1110,2024-03-15,PERFAWARD,11140.53,EUR,Prime de performance annuelle 2024,ADD
1110,2024-11-18,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1111,2022-03-15,PERFAWARD,4370.52,EUR,Prime de performance annuelle 2022,ADD
1111,2023-03-15,PERFAWARD,5014.05,EUR,Prime de performance annuelle 2023,ADD
1111,2024-03-15,PERFAWARD,5050.36,EUR,Prime de performance annuelle 2024,ADD
1112,2022-03-15,PERFAWARD,9728.16,EUR,Prime de performance annuelle 2022,ADD
1112,2023-03-15,PERFAWARD,9049.48,EUR,Prime de performance annuelle 2023,ADD
1113,2023-03-15,PERFAWARD,10773.25,EUR,Prime de performance annuelle 2023,ADD
1113,2024-03-15,PERFAWARD,9936.54,EUR,Prime de performance annuelle 2024,ADD
1113,2023-08-07,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1113,2018-03-16,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1113,2023-03-16,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1114,2022-03-15,PERFAWARD,9992.51,EUR,Prime de performance annuelle 2022,ADD
1114,2024-03-15,PERFAWARD,8133.69,EUR,Prime de performance annuelle 2024,ADD
1114,2021-01-16,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1114,2023-09-09,SPOTBONUS,1387.34,EUR,Prime d'excellence,ADD
1115,2022-03-15,PERFAWARD,4087.31,EUR,Prime de performance annuelle 2022,ADD
1115,2023-03-15,PERFAWARD,4933.59,EUR,Prime de performance annuelle 2023,ADD
1115,2024-03-15,PERFAWARD,3892.58,EUR,Prime de performance annuelle 2024,ADD
1115,2022-11-05,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1116,2023-03-15,PERFAWARD,3484.79,EUR,Prime de performance annuelle 2023,ADD
1116,2024-03-15,PERFAWARD,3193.78,EUR,Prime de performance annuelle 2024,ADD
1117,2022-03-15,PERFAWARD,16898.61,EUR,Prime de performance annuelle 2022,ADD
1117,2023-03-15,PERFAWARD,13329.15,EUR,Prime de performance annuelle 2023,ADD
1117,2024-03-15,PERFAWARD,13904.19,EUR,Prime de performance annuelle 2024,ADD
1117,2018-06-08,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1117,2023-06-08,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1118,2022-03-15,PERFAWARD,4012.17,EUR,Prime de performance annuelle 2022,ADD
1118,2023-03-15,PERFAWARD,3837.03,EUR,Prime de performance annuelle 2023,ADD
1118,2024-03-15,PERFAWARD,4040.74,EUR,Prime de performance annuelle 2024,ADD
1119,2022-03-15,PERFAWARD,11191.71,EUR,Prime de performance annuelle 2022,ADD
1119,2023-03-15,PERFAWARD,11470.96,EUR,Prime de performance annuelle 2023,ADD
1119,2024-03-15,PERFAWARD,10592.62,EUR,Prime de performance annuelle 2024,ADD
1119,2022-06-03,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1120,2024-03-15,PERFAWARD,14293.56,EUR,Prime de performance annuelle 2024,ADD
1121,2022-03-15,PERFAWARD,15506.76,EUR,Prime de performance annuelle 2022,ADD
1121,2021-07-23,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1122,2024-03-15,PERFAWARD,10722.69,EUR,Prime de performance annuelle 2024,ADD
1123,2022-03-15,PERFAWARD,3904.37,EUR,Prime de performance annuelle 2022,ADD
1123,2023-03-15,PERFAWARD,3863.32,EUR,Prime de performance annuelle 2023,ADD
1123,2024-10-27,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1124,2022-03-15,PERFAWARD,12460.95,EUR,Prime de performance annuelle 2022,ADD
1124,2018-04-10,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1124,2023-04-10,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1125,2023-03-15,PERFAWARD,4693.46,EUR,Prime de performance annuelle 2023,ADD
1125,2024-03-15,PERFAWARD,4095.75,EUR,Prime de performance annuelle 2024,ADD
1127,2022-03-15,PERFAWARD,11137.46,EUR,Prime de performance annuelle 2022,ADD
1127,2023-03-15,PERFAWARD,11080.82,EUR,Prime de performance annuelle 2023,ADD
1127,2024-03-15,PERFAWARD,13398.74,EUR,Prime de performance annuelle 2024,ADD
1127,2021-07-20,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1129,2022-03-15,PERFAWARD,10159.01,EUR,Prime de performance annuelle 2022,ADD
1129,2023-03-15,PERFAWARD,9284.44,EUR,Prime de performance annuelle 2023,ADD
1129,2024-03-15,PERFAWARD,8728.4,EUR,Prime de performance annuelle 2024,ADD
1129,2021-11-20,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1130,2023-03-15,PERFAWARD,9894.14,EUR,Prime de performance annuelle 2023,ADD
1130,2024-03-15,PERFAWARD,10048.35,EUR,Prime de performance annuelle 2024,ADD
1131,2024-03-15,PERFAWARD,6003.98,EUR,Prime de performance annuelle 2024,ADD
1132,2022-03-15,PERFAWARD,4153.54,EUR,Prime de performance annuelle 2022,ADD
1132,2023-03-15,PERFAWARD,3990.95,EUR,Prime de performance annuelle 2023,ADD
1132,2024-03-15,PERFAWARD,3521.47,EUR,Prime de performance annuelle 2024,ADD
1133,2022-03-15,PERFAWARD,27118.84,EUR,Prime de performance annuelle 2022,ADD
1133,2023-03-15,PERFAWARD,26958.68,EUR,Prime de performance annuelle 2023,ADD
1133,2024-03-15,PERFAWARD,20776.37,EUR,Prime de performance annuelle 2024,ADD
1133,2018-10-20,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1133,2023-10-20,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1134,2022-03-15,PERFAWARD,13235.24,EUR,Prime de performance annuelle 2022,ADD
1134,2023-03-15,PERFAWARD,12902.93,EUR,Prime de performance annuelle 2023,ADD
1134,2024-03-15,PERFAWARD,11297.32,EUR,Prime de performance annuelle 2024,ADD
1134,2019-01-02,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1134,2024-01-02,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1135,2022-03-15,PERFAWARD,2931.44,EUR,Prime de performance annuelle 2022,ADD
1135,2023-03-15,PERFAWARD,3041.25,EUR,Prime de performance annuelle 2023,ADD
1135,2024-03-15,PERFAWARD,2944.41,EUR,Prime de performance annuelle 2024,ADD
1136,2022-03-15,PERFAWARD,17682.0,EUR,Prime de performance annuelle 2022,ADD
1136,2023-03-15,PERFAWARD,17409.87,EUR,Prime de performance annuelle 2023,ADD
1136,2024-03-15,PERFAWARD,18108.38,EUR,Prime de performance annuelle 2024,ADD
1136,2021-10-31,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1137,2024-05-01,SIGNON,7039.58,EUR,Bonus de signature de contrat,ADD
1138,2024-03-15,PERFAWARD,5404.84,EUR,Prime de performance annuelle 2024,ADD
1139,2022-03-15,PERFAWARD,7957.84,EUR,Prime de performance annuelle 2022,ADD
1139,2023-03-15,PERFAWARD,6901.82,EUR,Prime de performance annuelle 2023,ADD
1139,2024-03-15,PERFAWARD,8116.85,EUR,Prime de performance annuelle 2024,ADD
1139,2022-04-29,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1140,2022-03-15,PERFAWARD,11310.89,EUR,Prime de performance annuelle 2022,ADD
1140,2023-03-15,PERFAWARD,14349.57,EUR,Prime de performance annuelle 2023,ADD
1140,2024-03-15,PERFAWARD,12319.37,EUR,Prime de performance annuelle 2024,ADD
1140,2018-08-11,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1140,2023-08-11,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1141,2022-03-15,PERFAWARD,14050.28,EUR,Prime de performance annuelle 2022,ADD
1141,2023-03-15,PERFAWARD,11891.62,EUR,Prime de performance annuelle 2023,ADD
1141,2024-03-15,PERFAWARD,14303.19,EUR,Prime de performance annuelle 2024,ADD
1141,2021-09-30,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1142,2022-03-15,PERFAWARD,40438.78,EUR,Prime de performance annuelle 2022,ADD
1142,2023-03-15,PERFAWARD,42905.37,EUR,Prime de performance annuelle 2023,ADD
1142,2024-03-15,PERFAWARD,41471.67,EUR,Prime de performance annuelle 2024,ADD
1142,2022-09-18,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1143,2022-03-15,PERFAWARD,16513.72,EUR,Prime de performance annuelle 2022,ADD
1143,2023-03-15,PERFAWARD,16031.29,EUR,Prime de performance annuelle 2023,ADD
1143,2024-03-15,PERFAWARD,14184.3,EUR,Prime de performance annuelle 2024,ADD
1143,2021-06-30,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1144,2022-03-15,PERFAWARD,8325.52,EUR,Prime de performance annuelle 2022,ADD
1144,2023-03-15,PERFAWARD,6578.0,EUR,Prime de performance annuelle 2023,ADD
1144,2024-03-15,PERFAWARD,6625.21,EUR,Prime de performance annuelle 2024,ADD
1144,2024-07-23,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1145,2023-03-15,PERFAWARD,16253.35,EUR,Prime de performance annuelle 2023,ADD
1145,2024-03-15,PERFAWARD,20771.91,EUR,Prime de performance annuelle 2024,ADD
1145,2024-04-26,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1146,2022-03-15,PERFAWARD,15782.21,EUR,Prime de performance annuelle 2022,ADD
1146,2023-03-15,PERFAWARD,18173.56,EUR,Prime de performance annuelle 2023,ADD
1146,2024-07-08,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1146,2018-04-27,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1146,2023-04-27,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1147,2023-03-15,PERFAWARD,12230.22,EUR,Prime de performance annuelle 2023,ADD
1147,2024-03-15,PERFAWARD,15581.12,EUR,Prime de performance annuelle 2024,ADD
1147,2017-08-26,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1147,2022-08-26,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1148,2022-03-15,PERFAWARD,15244.91,EUR,Prime de performance annuelle 2022,ADD
1148,2023-03-15,PERFAWARD,13390.18,EUR,Prime de performance annuelle 2023,ADD
1148,2024-03-15,PERFAWARD,12541.04,EUR,Prime de performance annuelle 2024,ADD
1149,2023-03-15,PERFAWARD,12634.65,EUR,Prime de performance annuelle 2023,ADD
1149,2024-03-15,PERFAWARD,13061.43,EUR,Prime de performance annuelle 2024,ADD
1149,2019-03-17,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1149,2024-03-17,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1150,2022-03-15,PERFAWARD,14407.44,EUR,Prime de performance annuelle 2022,ADD
1150,2023-03-15,PERFAWARD,11727.23,EUR,Prime de performance annuelle 2023,ADD
1150,2024-03-15,PERFAWARD,12529.67,EUR,Prime de performance annuelle 2024,ADD
1150,2023-03-30,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1151,2022-03-15,PERFAWARD,10424.84,EUR,Prime de performance annuelle 2022,ADD
1151,2023-03-15,PERFAWARD,12442.46,EUR,Prime de performance annuelle 2023,ADD
1151,2024-03-15,PERFAWARD,10426.78,EUR,Prime de performance annuelle 2024,ADD
1151,2024-12-08,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1151,2020-08-13,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1153,2022-03-15,PERFAWARD,5635.47,EUR,Prime de performance annuelle 2022,ADD
1153,2023-03-15,PERFAWARD,4738.25,EUR,Prime de performance annuelle 2023,ADD
1153,2024-03-15,PERFAWARD,5298.29,EUR,Prime de performance annuelle 2024,ADD
1154,2024-11-15,SIGNON,4623.62,EUR,Bonus de signature de contrat,ADD
1154,2024-09-01,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1155,2022-03-15,PERFAWARD,14428.78,EUR,Prime de performance annuelle 2022,ADD
1155,2023-03-15,PERFAWARD,13417.19,EUR,Prime de performance annuelle 2023,ADD
1155,2019-10-21,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1155,2024-10-21,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1156,2022-03-15,PERFAWARD,20138.43,EUR,Prime de performance annuelle 2022,ADD
1156,2023-03-15,PERFAWARD,25069.92,EUR,Prime de performance annuelle 2023,ADD
1156,2024-03-15,PERFAWARD,21820.96,EUR,Prime de performance annuelle 2024,ADD
1156,2017-06-18,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1156,2022-06-18,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1157,2022-03-15,PERFAWARD,11465.81,EUR,Prime de performance annuelle 2022,ADD
1157,2024-03-15,PERFAWARD,11583.47,EUR,Prime de performance annuelle 2024,ADD
1157,2022-09-10,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1158,2024-08-17,SIGNON,4566.75,EUR,Bonus de signature de contrat,ADD
1158,2023-01-13,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1159,2022-03-15,PERFAWARD,16542.04,EUR,Prime de performance annuelle 2022,ADD
1159,2023-03-15,PERFAWARD,18703.25,EUR,Prime de performance annuelle 2023,ADD
1159,2019-10-01,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1159,2024-10-01,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1160,2022-03-15,PERFAWARD,10817.47,EUR,Prime de performance annuelle 2022,ADD
1160,2024-03-15,PERFAWARD,11125.41,EUR,Prime de performance annuelle 2024,ADD
1160,2017-09-12,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1160,2022-09-12,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1161,2022-03-15,PERFAWARD,12908.34,EUR,Prime de performance annuelle 2022,ADD
1161,2023-03-15,PERFAWARD,11159.53,EUR,Prime de performance annuelle 2023,ADD
1161,2024-03-15,PERFAWARD,12357.54,EUR,Prime de performance annuelle 2024,ADD
1161,2022-06-08,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1161,2020-06-09,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1162,2022-03-15,PERFAWARD,12220.91,EUR,Prime de performance annuelle 2022,ADD
1162,2023-03-15,PERFAWARD,9350.89,EUR,Prime de performance annuelle 2023,ADD
1162,2024-03-15,PERFAWARD,10869.0,EUR,Prime de performance annuelle 2024,ADD
1162,2022-03-26,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1163,2022-03-15,PERFAWARD,11092.8,EUR,Prime de performance annuelle 2022,ADD
1163,2023-03-15,PERFAWARD,11940.5,EUR,Prime de performance annuelle 2023,ADD
1163,2017-06-11,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1163,2022-06-11,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1164,2022-03-15,PERFAWARD,8615.36,EUR,Prime de performance annuelle 2022,ADD
1164,2023-03-15,PERFAWARD,10320.1,EUR,Prime de performance annuelle 2023,ADD
1164,2024-03-15,PERFAWARD,9955.61,EUR,Prime de performance annuelle 2024,ADD
1164,2022-08-16,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1165,2022-03-15,PERFAWARD,13309.88,EUR,Prime de performance annuelle 2022,ADD
1165,2023-03-15,PERFAWARD,15784.75,EUR,Prime de performance annuelle 2023,ADD
1165,2024-03-15,PERFAWARD,13020.31,EUR,Prime de performance annuelle 2024,ADD
1165,2021-10-15,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1165,2024-12-19,SPOTBONUS,1089.18,EUR,Prime d'excellence,ADD
1166,2022-03-15,PERFAWARD,3908.37,EUR,Prime de performance annuelle 2022,ADD
1166,2023-03-15,PERFAWARD,3593.89,EUR,Prime de performance annuelle 2023,ADD
1166,2024-03-15,PERFAWARD,4188.77,EUR,Prime de performance annuelle 2024,ADD
1167,2022-03-15,PERFAWARD,6475.19,EUR,Prime de performance annuelle 2022,ADD
1167,2023-03-15,PERFAWARD,5723.98,EUR,Prime de performance annuelle 2023,ADD
1167,2024-03-15,PERFAWARD,5988.74,EUR,Prime de performance annuelle 2024,ADD
1168,2022-03-15,PERFAWARD,10914.08,EUR,Prime de performance annuelle 2022,ADD
1168,2023-03-15,PERFAWARD,13109.26,EUR,Prime de performance annuelle 2023,ADD
1168,2024-03-15,PERFAWARD,12133.04,EUR,Prime de performance annuelle 2024,ADD
1168,2019-01-01,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1168,2024-01-01,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1169,2023-03-15,PERFAWARD,20191.89,EUR,Prime de performance annuelle 2023,ADD
1169,2024-03-15,PERFAWARD,18564.71,EUR,Prime de performance annuelle 2024,ADD
1170,2022-03-15,PERFAWARD,15762.36,EUR,Prime de performance annuelle 2022,ADD
1170,2023-03-15,PERFAWARD,14725.94,EUR,Prime de performance annuelle 2023,ADD
1170,2024-03-15,PERFAWARD,18930.01,EUR,Prime de performance annuelle 2024,ADD
1170,2018-11-19,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1170,2023-11-19,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1171,2024-07-08,SIGNON,3447.14,EUR,Bonus de signature de contrat,ADD
1172,2023-03-15,PERFAWARD,5210.52,EUR,Prime de performance annuelle 2023,ADD
1172,2024-03-15,PERFAWARD,6194.44,EUR,Prime de performance annuelle 2024,ADD
1173,2022-03-15,PERFAWARD,10382.22,EUR,Prime de performance annuelle 2022,ADD
1173,2023-03-15,PERFAWARD,8233.76,EUR,Prime de performance annuelle 2023,ADD
1173,2024-03-15,PERFAWARD,9424.42,EUR,Prime de performance annuelle 2024,ADD
1173,2023-08-05,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1173,2023-04-14,SPOTBONUS,1904.63,EUR,Prime d'excellence,ADD
1175,2022-03-15,PERFAWARD,12437.91,EUR,Prime de performance annuelle 2022,ADD
1175,2024-03-15,PERFAWARD,11807.3,EUR,Prime de performance annuelle 2024,ADD
1175,2024-11-28,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1176,2024-05-12,SIGNON,3180.86,EUR,Bonus de signature de contrat,ADD
1177,2022-03-15,PERFAWARD,2897.62,EUR,Prime de performance annuelle 2022,ADD
1177,2023-03-15,PERFAWARD,2463.43,EUR,Prime de performance annuelle 2023,ADD
1177,2024-03-15,PERFAWARD,2572.44,EUR,Prime de performance annuelle 2024,ADD
1177,2024-05-18,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1178,2023-03-15,PERFAWARD,10205.83,EUR,Prime de performance annuelle 2023,ADD
1178,2024-03-15,PERFAWARD,8593.0,EUR,Prime de performance annuelle 2024,ADD
1178,2022-08-28,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1179,2024-03-15,PERFAWARD,10831.0,EUR,Prime de performance annuelle 2024,ADD
1180,2022-03-15,PERFAWARD,20889.56,EUR,Prime de performance annuelle 2022,ADD
1180,2022-02-24,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1181,2024-03-15,PERFAWARD,4930.03,EUR,Prime de performance annuelle 2024,ADD
1182,2023-03-15,PERFAWARD,9849.47,EUR,Prime de performance annuelle 2023,ADD
1182,2024-03-15,PERFAWARD,10576.68,EUR,Prime de performance annuelle 2024,ADD
1182,2023-11-20,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1183,2022-03-15,PERFAWARD,18717.7,EUR,Prime de performance annuelle 2022,ADD
1183,2023-03-15,PERFAWARD,17550.8,EUR,Prime de performance annuelle 2023,ADD
1183,2024-03-15,PERFAWARD,16392.47,EUR,Prime de performance annuelle 2024,ADD
1183,2019-03-16,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1183,2024-03-16,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1184,2024-03-15,PERFAWARD,5346.98,EUR,Prime de performance annuelle 2024,ADD
1185,2024-11-06,SIGNON,4740.05,EUR,Bonus de signature de contrat,ADD
1186,2024-03-15,PERFAWARD,18944.19,EUR,Prime de performance annuelle 2024,ADD
1186,2024-07-21,SPOTBONUS,1929.78,EUR,Prime d'excellence,ADD
1187,2022-03-15,PERFAWARD,11166.63,EUR,Prime de performance annuelle 2022,ADD
1187,2023-03-15,PERFAWARD,9824.22,EUR,Prime de performance annuelle 2023,ADD
1187,2024-03-15,PERFAWARD,11740.18,EUR,Prime de performance annuelle 2024,ADD
1189,2022-03-15,PERFAWARD,5059.42,EUR,Prime de performance annuelle 2022,ADD
1189,2023-03-15,PERFAWARD,4800.76,EUR,Prime de performance annuelle 2023,ADD
1191,2022-03-15,PERFAWARD,15166.73,EUR,Prime de performance annuelle 2022,ADD
1191,2023-03-15,PERFAWARD,16381.28,EUR,Prime de performance annuelle 2023,ADD
1191,2024-03-15,PERFAWARD,16337.27,EUR,Prime de performance annuelle 2024,ADD
1191,2020-09-04,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1192,2024-08-23,SIGNON,4458.54,EUR,Bonus de signature de contrat,ADD
1193,2023-03-15,PERFAWARD,14399.42,EUR,Prime de performance annuelle 2023,ADD
1193,2024-03-15,PERFAWARD,14277.76,EUR,Prime de performance annuelle 2024,ADD
1193,2018-06-25,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1193,2023-06-25,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1194,2024-03-15,PERFAWARD,4989.27,EUR,Prime de performance annuelle 2024,ADD
1194,2023-07-02,RELOCATION,4147.9,EUR,Aide à la mobilité géographique,ADD
1195,2022-03-15,PERFAWARD,14674.01,EUR,Prime de performance annuelle 2022,ADD
1195,2023-03-15,PERFAWARD,14396.84,EUR,Prime de performance annuelle 2023,ADD
1195,2024-03-15,PERFAWARD,17616.97,EUR,Prime de performance annuelle 2024,ADD
1195,2022-09-28,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1196,2022-03-15,PERFAWARD,22322.02,EUR,Prime de performance annuelle 2022,ADD
1196,2023-03-15,PERFAWARD,19764.86,EUR,Prime de performance annuelle 2023,ADD
1196,2024-03-15,PERFAWARD,23583.77,EUR,Prime de performance annuelle 2024,ADD
1196,2021-01-14,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1197,2022-03-15,PERFAWARD,10056.99,EUR,Prime de performance annuelle 2022,ADD
1197,2024-03-15,PERFAWARD,9700.02,EUR,Prime de performance annuelle 2024,ADD
1197,2020-11-11,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1198,2022-03-15,PERFAWARD,19632.51,EUR,Prime de performance annuelle 2022,ADD
1198,2023-03-15,PERFAWARD,18812.37,EUR,Prime de performance annuelle 2023,ADD
1198,2024-03-15,PERFAWARD,15774.39,EUR,Prime de performance annuelle 2024,ADD
1198,2017-06-15,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1198,2022-06-15,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1199,2022-03-15,PERFAWARD,5226.2,EUR,Prime de performance annuelle 2022,ADD
1199,2023-03-15,PERFAWARD,5241.62,EUR,Prime de performance annuelle 2023,ADD
1199,2024-03-15,PERFAWARD,4929.6,EUR,Prime de performance annuelle 2024,ADD
1199,2025-02-15,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1200,2022-03-15,PERFAWARD,18555.4,EUR,Prime de performance annuelle 2022,ADD
1200,2024-03-15,PERFAWARD,17764.08,EUR,Prime de performance annuelle 2024,ADD
1200,2018-04-12,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1200,2023-04-12,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1201,2023-03-15,PERFAWARD,5655.43,EUR,Prime de performance annuelle 2023,ADD
1202,2024-03-15,PERFAWARD,1299.28,EUR,Prime de performance annuelle 2024,ADD
1203,2022-03-15,PERFAWARD,11383.04,EUR,Prime de performance annuelle 2022,ADD
1203,2023-03-15,PERFAWARD,12467.14,EUR,Prime de performance annuelle 2023,ADD
1203,2024-03-15,PERFAWARD,12420.2,EUR,Prime de performance annuelle 2024,ADD
1203,2023-11-03,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1204,2024-03-15,PERFAWARD,2118.33,EUR,Prime de performance annuelle 2024,ADD
1204,2022-07-08,SPOTBONUS,1320.7,EUR,Prime d'excellence,ADD
1205,2022-03-15,PERFAWARD,13895.24,EUR,Prime de performance annuelle 2022,ADD
1205,2023-03-15,PERFAWARD,14038.23,EUR,Prime de performance annuelle 2023,ADD
1205,2024-03-15,PERFAWARD,13265.97,EUR,Prime de performance annuelle 2024,ADD
1205,2018-11-08,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1205,2023-11-08,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1206,2022-03-15,PERFAWARD,10313.23,EUR,Prime de performance annuelle 2022,ADD
1206,2023-03-15,PERFAWARD,11650.61,EUR,Prime de performance annuelle 2023,ADD
1206,2024-03-15,PERFAWARD,11224.42,EUR,Prime de performance annuelle 2024,ADD
1206,2020-01-12,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1206,2025-01-12,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1207,2022-03-15,PERFAWARD,4490.52,EUR,Prime de performance annuelle 2022,ADD
1207,2023-03-15,PERFAWARD,4524.2,EUR,Prime de performance annuelle 2023,ADD
1207,2024-03-15,PERFAWARD,4713.31,EUR,Prime de performance annuelle 2024,ADD
1208,2023-03-15,PERFAWARD,14981.89,EUR,Prime de performance annuelle 2023,ADD
1208,2024-03-15,PERFAWARD,18385.06,EUR,Prime de performance annuelle 2024,ADD
1208,2024-10-22,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1209,2024-03-15,PERFAWARD,4608.57,EUR,Prime de performance annuelle 2024,ADD
1210,2022-03-15,PERFAWARD,9582.55,EUR,Prime de performance annuelle 2022,ADD
1210,2023-03-15,PERFAWARD,10930.43,EUR,Prime de performance annuelle 2023,ADD
